Texto,Label,Fonte,URL
"Se você é eleitor(a) e tem no mínimo 18 anos, pode ser mesário(a).",True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
"(Portaria TSE nº 63, de 02 de fevereiro de 2023) tem direito a dois dias de folga por cada dia trabalhado e ao concluir o treinamento, sem perder o salário.",True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
"Importante: as folgas devem ser negociadas com a empresa, o órgão ou a instituição em que a mesária ou o mesário trabalhava na época da eleição.",True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
O eleitor ou eleitora convocado(a) que não quiser ser mesário(a) deverá dirigir-se ao cartório eleitoral até cinco dias após a convocação e apresentar justificativa.,True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
"O pedido será analisado por um juiz eleitoral, que poderá acatá-lo ou não.",True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
"As mesárias e os mesários são nomeados, de preferência, entre eleitoras ou eleitores do mesmo local de votação, com prioridade para as pessoas voluntárias.",True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
autoridades públicas; agentes policiais; ocupantes de cargos de confiança do Poder Executivo; pertencentes ao serviço eleitoral; e eleitoras ou eleitores menores de 18 (dezoito) anos.,True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
"Na mesma mesa receptora de votos, é vedada a participação de: parentes em qualquer grau e servidoras ou servidores da mesma repartição pública ou empresa privada.",True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
"Para saber mais, acesse https://www.justicaeleitoral.jus.br/eleicoes/mesario/ Biometria Atenção!",True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
Ela é realizada junto ao período de cadastramento eleitoral que está fechado desde 9 de maio e será reaberto em 5 de novembro .,True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
"A vantagem da identificação biométrica é ter a identidade confirmada pela impressão digital, para evitar que outro eleitor ou eleitora se passe por você.",True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
A identificação biométrica é um serviço eleitoral obrigatório e gratuito.,True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
"A coleta biométrica é realizada apenas em atendimentos presenciais, portanto, v ocê deve se dirigir ao cartório eleitoral responsável pelo seu título (onde você vota) para fazer o seu cadastro biométrico.",True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
"A coleta biométrica é feita durante as operações de alistamento eleitoral (primeiro título), revisão de dados ou transferência de domicílio.",True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
"É possível iniciar o atendimento pela internet, usando os serviços de Autoatendimento da Justiça Eleitoral.",True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
Você será informado pelo sistema se houver a necessidade de comparecimento ao cartório eleitoral para completar o atendimento com a coleta dos dados biométricos no prazo de 30 dias.,True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
Entre em contato com o Tribunal Regional Eleitoral da sua região para obter infomações sobre a necessidade de agendamento.,True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
"Para saber se você já fez o cadastramento biométrico, consulte a sua Situação Eleitoral.",True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
Fique atento a eventuais convocações para revisão de eleitorado.,True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
"Mas, se houver a convocação para revisão de eleitorado com o objetivo de coletar a biometria da população e o eleitor ou a eleitora não comparecer ao procedimento, poderá ter seu título cancelado e, por essa razão, não poderá votar.",True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
4 - Posso votar caso minha digital não seja reconhecida na hora da votação?,True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
"No dia da eleição, não há nenhum problema caso a digital não possa ser lida.",True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
"Após quatro tentativas, a pessoa será orientada a apresentar o documento oficial brasileiro de identificação com foto* e o mesário ou a mesária poderá fazer algumas perguntas para a confirmação da identidade.",True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
"* Os seguintes documentos podem ser utilizados para se identificar na seção eleitoral: carteira de identidade, carteira de categoria profissional reconhecida por lei, certificado de reservista, carteira nacional de habilitação e passaporte, além do e-título.",True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
A carteira de trabalho digital não é documento válido de identificação na Justiça Eleitoral.,True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
"Para mais informações, acesse a página da biometria: https://www.justicaeleitoral.jus.br/biometria/ Voto 1 - Quem é obrigado a votar?",True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
"Se você completou 16 anos já pode votar, mas seu voto não é obrigatório; o mesmo vale para maiores de 70 anos e pessoas analfabetas.",True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
"No Brasil, o voto é obrigatório para brasileiros(as) alfabetizados(as) maiores de 18 anos e menores de 70 anos.",True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
2 - Não votei na eleição passada nem justifiquei.,True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
Quem não votou nem justificou a ausência no prazo de até 60 dias após o pleito pode emitir o boleto para quitação de multas nos sites do TSE ou dos TREs .,True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
"Após quitar a Guia GRU , é necessário aguardar a identificação do pagamento pela Justiça Eleitoral e o registro na inscrição pela zona eleitoral onde for inscrito o(a) eleitor(a).",True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
"Caso haja urgência para a regularização da situação eleitoral, entre em contato com a zona eleitoral onde for inscrito para orientações sobre a baixa da multa no sistema.",True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
"No entanto, os(as) presos(as) provisórios(as) que estão esperando decisão judicial têm direito ao voto.",True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
"O voto em trânsito é uma possibilidade dada ao eleitor e a eleitora para votarem fora do seu domicílio eleitoral, em uma seção especial para isso.",True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
"Diferente das eleições gerais (aquela em que votamos para presidente, governador, deputados e senadores), nas eleições municipais não há a possibilidade de voto em trânsito .",True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
5 - Qual a diferença entre voto em branco e voto nulo?,True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
A diferença está apenas na forma como o(a) eleitor(a) decide votar.,True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
"O voto em branco é registrado quando se pressiona o botão ""Branco"" na urna eletrônica.",True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
"Já o voto nulo é registrado quando o(a) eleitor(a) digita um número que não pertence a nenhum candidato ou partido e aperta o botão ""Confirma"".",True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
Ambos são votos inválidos e não são considerados na contagem final.,True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
Justificativa eleitoral 1 - Como faço para justificar minha ausência nas eleições?,True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
O acesso ao aplicativo e-Título está disponível somente para quem está com o título eleitoral regular ou suspenso.,True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
"No caso de utilização do Requerimento de Justificativa Eleitoral (RJE) , é necessário apresentar também um documento oficial de identificação com foto.",True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
"Caso não apresente a justificativa no dia da votação, a eleitora ou o eleitor poderá justificar sua ausência em até 60 (sessenta) dias após cada turno da votação 2 - Quais as consequências para quem não votar, justificar ou pagar multa?",True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
"Enquanto não regularizar a situação com a Justiça Eleitoral, a eleitora ou o eleitor não poderá, conforme o § 1º do art.",True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
"(1) A restrição prevista no § 1º não é aplicável à brasileira ou ao brasileiro residente no exterior que requeira novo passaporte para identificação e retorno ao Brasil, conforme disciplinado pelo § 4º do art.",True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
Serviços eleitorais 1- Como faço para receber certidão de quitação eleitoral?,True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
"Para emitir certidão de quitação eleitoral , acesse a página e faça a solicitação.",True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
Você pode consultar sua situação eleitoral no Portal do TSE.,True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
3 - Como faço para consultar e quitar possíveis débitos eleitorais?,True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
4 - Como faço para saber onde fica o cartório eleitoral mais próximo?,True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
"Para encontrar o endereço do cartório eleitoral mais perto de você, acesse https://www.tse.jus.br/institucional/justica-eleitoral/tres/zonas-eleitorais-cartorios .",True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
Você também pode consultar a relação de portais dos tribunais regionais eleitorais .,True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
5 - Como faço para acompanhar um processo eleitoral?,True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
Você pode acompanhar os processos que tramitam na Justiça Eleitoral pelo Portal do TSE .,True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
"Para consultar pautas de julgamento, acesse https://www.tse.jus.br/servicos-judiciais/sessoes-de-julgamento/pautas-de-julgamento/pje 7 - Onde encontrar dados estatísticos sobre as eleições brasileiras?",True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
Você pode consultar dados de candidatos(as) e partidos pelo sistema de Divulgação de Candidaturas e Contas Eleitorais.,True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
2 - Como faço para denunciar um crime eleitoral?,True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
"Ao ficar sabendo de qualquer crime ou irregularidade eleitoral, o cidadão deve denunciar o fato ao Ministério Público Eleitoral de sua cidade ou região.",True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
"No caso de propaganda eleitoral irregular na internet e outras formas de propaganda inadequada, é possível realizar a denúncia pelo Pardal, um aplicativo móvel que pode ser baixado para smartphone nas Plataformas iOS ou Android .",True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
3 - Por que o TSE não fiscaliza os candidatos eleitos?,True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
A Justiça Eleitoral é responsável por organizar as eleições e garantir a lisura do pleito.,True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
4 - Onde posso checar se uma notícia sobre o processo eleitoral é falsa?,True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
Por meio do site Fato ou Boato é possível esclarecer informações duvidosas sobre as eleições que circulam na internet.,True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
Também é possível fazer denúncias e conhecer as ações desenvolvidas pelo TSE para combater a desinformação .,True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
"Outra forma de denunciar desinformação eleitoral é por meio do número 1491, o SOS Voto, disque-denúncia gratuito criado para receber relatos de mentiras sobre o processo eleitoral nas redes sociais.",True,Fonte oficial,https://www.tse.jus.br/eleicoes/eleicoes-2024-content/perguntas-frequentes-eleicoes-2024
Primeira Turma do STF decide acabar com aposentadoria compulsória remunerada como maior punição a magistrados,True,RSS oficial,https://g1.globo.com/politica/noticia/2026/05/26/stf-acaba-com-aposentadoria-compulsoria-como-maior-punicao-a-magistrados.ghtml
"Ao defender fim da 6x1, Lula diz que vida da mulher é mais 'grave' porque, além do trabalho, tem louça, banheiro e casa pra cuidar",True,RSS oficial,https://g1.globo.com/politica/noticia/2026/05/26/ao-defender-fim-da-6x1-lula-diz-que-vida-da-mulher-e-mais-grave-porque-alem-do-trabalho-tem-louca-banheiro-e-casa-pra-cuidar.ghtml
Suspeitas contra Castro foram encontradas no celular de Vorcaro,True,RSS oficial,https://g1.globo.com/politica/blog/camila-bomfim/post/2026/05/26/suspeitas-contra-castro-foram-encontradas-no-celular-de-vorcaro.ghtml
"Em busca de acordo com o governo, comissão do Senado adia novamente votação de projeto sobre dívidas rurais",True,RSS oficial,https://g1.globo.com/politica/noticia/2026/05/26/em-busca-de-acordo-com-o-governo-comissao-do-senado-adia-novamente-votacao-de-projeto-sobre-dividas-rurais.ghtml
"Pela primeira vez, Brasil ingressa no grupo de países com muito alto desenvolvimento humano; avanços foram desiguais",True,RSS oficial,https://g1.globo.com/politica/noticia/2026/05/26/pela-primeira-vez-brasil-ingressa-no-grupo-de-paises-com-muito-alto-desenvolvimento-humano-avancos-foram-desiguais.ghtml
"Atlas da Violência: Brasil registrou mais de 3,6 mil homicídios de mulheres em 2024; negligência e abuso sexual lideram ocorrências",True,RSS oficial,https://g1.globo.com/politica/noticia/2026/05/26/atlas-da-violencia-homicidios-de-mulheres-em-2024.ghtml
"Sete em cada dez homicídios no Brasil foram cometidos com arma de fogo em 2024, diz Atlas da Violência",True,RSS oficial,https://g1.globo.com/politica/noticia/2026/05/26/sete-em-cada-dez-homicidios-no-brasil-foram-cometidos-com-arma-de-fogo-em-2024-diz-atlas-da-violencia.ghtml
"1 assassinato a cada 16 minutos: 77% das vítimas de homicídio no Brasil são pessoas negras, diz Atlas da Violência",True,RSS oficial,https://g1.globo.com/politica/noticia/2026/05/26/atlas-da-violencia-homicidios-pessoas-negras.ghtml
"Veja MAPA com os estados mais e menos violentos do Brasil, segundo o Atlas da Violência",True,RSS oficial,https://g1.globo.com/politica/noticia/2026/05/26/mapa-taxa-homicidios-atlas-da-violencia-2026.ghtml
"Atlas da Violência: Brasil tem menor taxa de homicídios em 11 anos, mas ainda registra 42,6 mil casos",True,RSS oficial,https://g1.globo.com/politica/noticia/2026/05/26/atlas-da-violencia-taxa-homicidios.ghtml
Governo já começou articulação por nova indicação de Jorge Messias ao STF após rejeição histórica no Senado,True,RSS oficial,https://g1.globo.com/politica/blog/valdo-cruz/post/2026/05/26/governo-ja-comecou-articulacao-por-nova-indicacao-de-jorge-messias-ao-stf-apos-rejeicao-historica-no-senado.ghtml
Lula faz novo procedimento de radioterapia no couro cabeludo,True,RSS oficial,https://g1.globo.com/politica/noticia/2026/05/26/lula-novo-procedimento-de-radioterapia.ghtml
STF julga nesta terça recurso contra decisão que acabou com aposentadoria compulsória como maior punição a magistrados,True,RSS oficial,https://g1.globo.com/politica/noticia/2026/05/26/stf-julga-nesta-terca-recurso-contra-decisao-que-acabou-com-aposentadoria-compulsoria-como-maior-punicao-a-magistrados.ghtml
"Impasse entre governo, Senado e setor produtivo deve adiar novamente votação de projeto sobre dívidas rurais",True,RSS oficial,https://g1.globo.com/politica/noticia/2026/05/26/impasse-entre-governo-senado-e-setor-produtivo-deve-adiar-novamente-votacao-de-projeto-sobre-dividas-rurais.ghtml
"Governo publica decreto que fixa em R$ 0,44 subsídio por litro da gasolina",True,RSS oficial,https://g1.globo.com/economia/noticia/2026/05/25/governo-publica-decreto-que-fixa-em-r-044-subsidio-por-litro-da-gasolina.ghtml
Fim da escala 6x1: pedido de vista adia votação de PEC que prevê redução de jornada para 40 horas,True,RSS oficial,https://g1.globo.com/politica/noticia/2026/05/25/fim-da-escala-6x1-pedido-de-vista-adia-votacao-de-pec-que-preve-reducao-de-jornada-para-40-horas.ghtml
"Lula atende a pedido de presidente e anuncia ajuda em meio à onda de protestos na Bolívia, diz Planalto",True,RSS oficial,https://g1.globo.com/politica/noticia/2026/05/25/lula-atende-a-pedido-de-presidente-e-envia-ajuda-em-meio-a-onda-de-protestos-na-bolivia-diz-planalto.ghtml
PSDB de SP anuncia apoio à pré-candidatura de Aécio Neves como presidente da República,True,RSS oficial,https://g1.globo.com/sp/sao-paulo/eleicoes/2026/noticia/2026/05/25/psdb-de-sp-anuncia-apoio-a-pre-candidatura-de-aecio-neves-como-presidente-da-republica.ghtml
"'Flávio Bolsonaro é nosso candidato para valer', diz presidente do PL após crise com Vorcaro",True,RSS oficial,https://g1.globo.com/politica/blog/andreia-sadi/post/2026/05/25/valdemar-costa-neto-globonews-estudio-i.ghtml
STF e AGU discutem reação após Moraes ser notificado por processo movido nos EUA contra ele,True,RSS oficial,https://g1.globo.com/politica/noticia/2026/05/25/stf-discute-resposta-institucional-apos-moraes-ser-notificado-por-processo-movido-nos-eua-contra-ele.ghtml
"Após reunião com Lula, Motta diz que PEC do fim da escala 6x1 prevê jornada de 40 horas sem corte de salário e transição de 14 meses",True,RSS oficial,https://g1.globo.com/politica/noticia/2026/05/25/apos-reuniao-com-lula-motta-diz-que-pec-do-fim-da-escala-6x1-preve-jornada-de-40-horas-sem-corte-de-salario-e-transicao-de-um-ano.ghtml
"Extrema direita tenta 'calar' arte, ciência e professores por 'temer' a educação do povo, diz Lula",True,RSS oficial,https://g1.globo.com/politica/noticia/2026/05/25/extrema-direita-tenta-calar-arte-ciencia-e-professores-por-temer-a-educacao-do-povo-diz-lula.ghtml
Lula fará radioterapia para tratar câncer de pele; entenda o carcinoma basocelular,True,RSS oficial,https://g1.globo.com/saude/noticia/2026/05/25/carcinoma-basocelular-entenda-o-cancer-de-pele-retirado-por-lula.ghtml
Lula passa por procedimento de radioterapia no couro cabeludo,True,RSS oficial,https://g1.globo.com/politica/noticia/2026/05/25/lula-passa-por-procedimento-de-radioterapia-no-couro-cabeludo.ghtml
Aprovação e desaprovação de Lula voltam a empatar e resultado do Datafolha indica acerto nas medidas do 'pacote de bondades',True,RSS oficial,https://g1.globo.com/politica/blog/valdo-cruz/post/2026/05/25/aprovacao-e-desaprovacao-de-lula-voltam-a-empatar-e-resultado-do-datafolha-indica-acerto-nas-medidas-do-pacote-de-bondades.ghtml
Defesa de Vorcaro mira Segunda Turma do STF e vê julgamento do pai do banqueiro como estratégico,True,RSS oficial,https://g1.globo.com/politica/blog/andreia-sadi/post/2026/05/25/defesa-de-vorcaro-mira-segunda-turma-do-stf.ghtml
Brasil propõe pacto contra feminicídio ao Mercosul para combater violência contra as mulheres,True,RSS oficial,https://g1.globo.com/politica/noticia/2026/05/24/brasil-propoe-pacto-contra-feminicidio-ao-mercosul-para-combater-violencia-contra-as-mulheres.ghtml
Aprovação de projeto que prevê benefícios a partidos teve discursos de apenas quatro deputados e uniu governo e oposição,True,RSS oficial,https://g1.globo.com/politica/noticia/2026/05/24/aprovacao-de-projeto-que-preve-beneficios-a-partidos-teve-discursos-de-apenas-quatro-deputados-e-uniu-governo-e-oposicao.ghtml
"No RJ, Lula diz a governador para prender 'ladrões' e 'milicianos' que comandaram o estado",True,RSS oficial,https://g1.globo.com/politica/noticia/2026/05/23/no-rj-lula-diz-a-governador-para-trabalhar-para-prender-ladroes-e-milicianos-que-comandaram-o-estado.ghtml
Datafolha: 38% avaliam governo Lula como ruim ou péssimo; 32% como ótimo ou bom,True,RSS oficial,https://g1.globo.com/politica/eleicoes/2026/noticia/2026/05/23/datafolha-avaliam-governo-lula-como-ruim-ou-pessimo-como-otimo-ou-bom.ghtml
Segunda Turma do STF tem 2 votos para manter prisões de pai e primo de Vorcaro; Gilmar pediu vista,True,RSS oficial,https://g1.globo.com/politica/noticia/2026/05/23/stf-tem-2-votos-para-manter-prisoes-de-pai-e-primo-de-vorcaro-gilmar-pediu-vista.ghtml
"Combate ao crime, memes e visual: como governadores em busca de reeleição disputam atenção e votos nas redes sociais",True,RSS oficial,https://g1.globo.com/politica/eleicoes/2026/noticia/2026/05/23/combate-ao-crime-memes-e-visual-como-governadores-em-busca-de-reeleicao-disputam-atencao-e-votos-nas-redes-sociais.ghtml
Brasil tem quase 20 ‘presidentes da República’ ou vice com registro em carteira de trabalho,True,RSS oficial,https://g1.globo.com/trabalho-e-carreira/noticia/2026/05/23/brasil-tem-quase-20-presidentes-da-republica-ou-vice-com-registro-em-carteira-de-trabalho.ghtml
Cidadania propõe pré-candidatura de Aécio Neves à Presidência em federação com PSDB,True,RSS oficial,https://g1.globo.com/politica/eleicoes/2026/noticia/2026/05/22/cidadania-aecio-neves-pre-candidato.ghtml
Fim da escala 6x1: Lula diz que vai se reunir com Motta e afirma ser contra transição: 'É brincar de fazer redução',True,RSS oficial,https://g1.globo.com/politica/noticia/2026/05/22/fim-da-escala-6x1-lula-diz-que-vai-se-reunir-com-motta-na-segunda-e-afirma-ser-contra-transicao-e-brincar-de-fazer-reducao.ghtml
Entenda a condenação de Carla Zambelli no Brasil e pedido de extradição na Itália,True,RSS oficial,https://g1.globo.com/politica/noticia/2026/05/22/carla-zambelli-entenda-extraditacao-italia.ghtml
Análise: 'Dark Horse' pode ter transformado Flávio Bolsonaro em 'cavalo paraguaio' na corrida presidencial,True,RSS oficial,https://g1.globo.com/politica/blog/octavio-guedes/post/2026/05/22/analise-octavio-guedes-flavio-bolsonaro-dark-horse.ghtml
Datafolha aponta rejeição de 46% para Flávio Bolsonaro e 45% para Lula,True,RSS oficial,https://g1.globo.com/politica/eleicoes/2026/noticia/2026/05/22/datafolha-rejeicao-lula-flavio-maio.ghtml
"Datafolha: Lula tem 40%, e Flávio Bolsonaro, 31% das intenções de voto no 1º turno",True,RSS oficial,https://g1.globo.com/politica/eleicoes/2026/noticia/2026/05/22/datafolha-lula-tem-40percent-e-flavio-bolsonaro-31percent-das-intencoes-de-voto-no-1o-turno.ghtml
"Datafolha 2º turno: Lula tem 47% e Flávio Bolsonaro, 43%",True,RSS oficial,https://g1.globo.com/politica/eleicoes/2026/noticia/2026/05/22/datafolha-2o-turno-lula-flavio.ghtml
"Após subir impostos nos últimos anos, governo estima nível recorde para a arrecadação em 2026",True,RSS oficial,https://g1.globo.com/economia/noticia/2026/05/22/apos-subir-impostos-nos-ultimos-anos-governo-estima-nivel-recorde-para-a-arrecadacao-em-2026.ghtml
"Orçamento 2026: governo bloqueia R$ 22,1 bilhões após projetar gasto maior com BPC e benefícios previdenciários",True,RSS oficial,https://g1.globo.com/economia/noticia/2026/05/22/governo-anuncia-bloqueio-adicional-de-r-221-bilhoes-em-gastos-no-orcamento-de-2026.ghtml
Republicanos em MG cogita Cleitinho para disputa presidencial após desgaste de Flávio Bolsonaro,True,RSS oficial,https://g1.globo.com/mg/minas-gerais/eleicoes/2026/noticia/2026/05/21/republicanos-em-mg-cogita-cleitinho-para-disputa-presidencial-apos-desgaste-de-flavio-bolsonaro.ghtml
STF valida lei que destinou área de parque no Pará para construção da Ferrogrão,True,RSS oficial,https://g1.globo.com/politica/noticia/2026/05/21/stf-valida-lei-que-abre-espaco-para-receber-ferrograo.ghtml
"Parlamentares contrariam consultorias do Congresso, derrubam veto e liberam doações a municípios no período eleitoral",True,RSS oficial,https://g1.globo.com/politica/noticia/2026/05/21/parlamentares-contrariam-consultorias-do-congresso-derrubam-veto-e-liberam-doacoes-a-municipios-no-periodo-eleitoral.ghtml
Ala no Planalto defende indicação de ministra do STJ após rejeição de Messias para vaga no STF,True,RSS oficial,https://g1.globo.com/politica/blog/gerson-camarotti/post/2026/05/21/ala-no-planalto-defende-indicacao-de-ministra-do-stj-apos-rejeicao-de-messias-para-vaga-no-stf.ghtml
"Sem dinheiro, venezuelanos acampam às margens de rodovia na fronteira do Brasil: 'aqui pelo menos temos comida'",True,RSS oficial,https://g1.globo.com/rr/roraima/noticia/2018/07/26/sem-dinheiro-venezuelanos-acampam-as-margens-de-rodovia-na-fronteira-do-brasil-aqui-pelo-menos-temos-comida.ghtml
Ceará tem 66 municípios com emergência reconhecida pelo Governo Federal,True,RSS oficial,https://g1.globo.com/ce/ceara/noticia/2018/07/23/ceara-tem-66-municipios-com-emergencia-reconhecida-pelo-governo-federal.ghtml
PRE recomenda que igrejas não promovam propaganda eleitoral,True,RSS oficial,https://g1.globo.com/ma/maranhao/noticia/2018/07/23/pre-recomenda-que-igrejas-nao-promovam-propaganda-eleitoral-no-maranhao.ghtml
Suplente de vereador morto no dia da eleição foi vítima de vingança de facção; quatro são presos,True,RSS oficial,https://g1.globo.com/es/espirito-santo/norte-noroeste-es/noticia/2026/05/26/suplente-de-vereador-morto-no-dia-da-eleicao-foi-vitima-de-vinganca-de-faccao-quatro-sao-presos.ghtml
Rede Amazônica define datas de entrevistas com candidatos ao governo na eleição suplementar de Roraima,True,RSS oficial,https://g1.globo.com/rr/roraima/noticia/2026/05/26/rede-amazonica-define-datas-de-entrevistas-com-candidatos-ao-governo-na-eleicao-suplementar-de-roraima.ghtml
Distrito Federal aciona STF para derrubar entrave da União que pode impactar empréstimo de socorro ao BRB,True,RSS oficial,https://g1.globo.com/df/distrito-federal/noticia/2026/05/26/gdf-aciona-stf-para-derrubar-entrave-da-uniao-que-pode-impactar-emprestimo-de-socorro-ao-brb.ghtml
